[14:57:17] run_dir = /Users/iantodd/Projects/highdimensional/biosystems/87_code_formation_boundaries/runs/20260429_110221_volumetric_sweep/waist_K_64_8x_floor
[14:57:17] cfg = {'n_phase_modes': 4, 'n_dev_modes': 4, 'n_noise_modes': 4, 'phase_taus': [5.0, 20.0, 60.0, 200.0], 'delta': 10.0, 'n_bulk': 2048, 'embed_hidden': 96, 'r_task': 8, 'task_phase_mode': 3, 'width_profile': [1024, 512, 256, 128, 64, 32, 16, 32, 64, 128, 256, 512], 'waist_k': 64, 'tau_init': 1.0, 'tau_min': 0.5, 'anneal_frac': 0.4, 'n_seeds': 6, 'n_iters': 15000, 'batch_size': 2048, 'lr': 0.001, 'weight_decay': 0.0, 'log_every': 500, 'measure_every': 200, 'eval_batch': 2000, 'seed': 20260429, 'run_tag': 'waist_K_64_8x_floor', 'device': 'mps'}
[14:57:17] torch=2.10.0 device=mps
[14:57:17] width_profile=[1024, 512, 256, 128, 64, 32, 16, 32, 64, 128, 256, 512], K_waist=64, n_seeds=6, n_iters=15000, batch=2048
[14:57:17] === seed 1/6 (torch_seed=20260429) ===
[14:57:18]   seed 20260429  it      0/15000  loss=2.079  acc=0.124  meas_acc=0.120  H_waist=0.164  MI_F_waist=0.315  D_waist=1.94  1.0it/s  ETA=246.6m
[15:04:08]   seed 20260429  it   9000/15000  loss=0.639  acc=0.723  meas_acc=0.739  H_waist=0.627  MI_F_waist=2.127  D_waist=2.73  21.9it/s  ETA=4.6m
[15:04:29]   seed 20260429  it   9500/15000  loss=0.638  acc=0.719  meas_acc=0.723  H_waist=0.626  MI_F_waist=2.143  D_waist=2.73  22.0it/s  ETA=4.2m
[15:04:50]   seed 20260429  it  10000/15000  loss=0.636  acc=0.721  meas_acc=0.723  H_waist=0.628  MI_F_waist=2.115  D_waist=2.73  22.1it/s  ETA=3.8m
[15:05:11]   seed 20260429  it  10500/15000  loss=0.638  acc=0.724  meas_acc=0.739  H_waist=0.629  MI_F_waist=2.106  D_waist=2.74  22.1it/s  ETA=3.4m
[15:05:34]   seed 20260429  it  11000/15000  loss=0.636  acc=0.728  meas_acc=0.740  H_waist=0.631  MI_F_waist=2.146  D_waist=2.75  22.2it/s  ETA=3.0m
[15:05:56]   seed 20260429  it  11500/15000  loss=0.637  acc=0.723  meas_acc=0.721  H_waist=0.627  MI_F_waist=2.114  D_waist=2.74  22.2it/s  ETA=2.6m
[15:06:20]   seed 20260429  it  12000/15000  loss=0.640  acc=0.719  meas_acc=0.725  H_waist=0.629  MI_F_waist=2.115  D_waist=2.73  22.1it/s  ETA=2.3m
[15:06:42]   seed 20260429  it  12500/15000  loss=0.637  acc=0.724  meas_acc=0.729  H_waist=0.623  MI_F_waist=2.107  D_waist=2.73  22.1it/s  ETA=1.9m
[15:07:05]   seed 20260429  it  13000/15000  loss=0.638  acc=0.727  meas_acc=0.722  H_waist=0.625  MI_F_waist=2.117  D_waist=2.73  22.1it/s  ETA=1.5m
[15:07:27]   seed 20260429  it  13500/15000  loss=0.638  acc=0.718  meas_acc=0.744  H_waist=0.625  MI_F_waist=2.118  D_waist=2.72  22.1it/s  ETA=1.1m
[15:07:50]   seed 20260429  it  14000/15000  loss=0.639  acc=0.721  meas_acc=0.738  H_waist=0.628  MI_F_waist=2.126  D_waist=2.74  22.1it/s  ETA=0.8m
[15:08:12]   seed 20260429  it  14500/15000  loss=0.640  acc=0.721  meas_acc=0.725  H_waist=0.630  MI_F_waist=2.107  D_waist=2.75  22.1it/s  ETA=0.4m
[15:08:36]   seed 20260429  it  14999/15000  loss=0.640  acc=0.722  meas_acc=0.745  H_waist=0.630  MI_F_waist=2.154  D_waist=2.75  22.1it/s  ETA=0.0m
[15:08:36]   seed 20260429 done. final acc=0.745, wall=11.3m
[15:08:36] === seed 2/6 (torch_seed=20261429) ===
[15:08:37]   seed 20261429  it      0/15000  loss=2.081  acc=0.116  meas_acc=0.119  H_waist=0.224  MI_F_waist=0.102  D_waist=2.43  1.2it/s  ETA=213.0m
[15:08:59]   seed 20261429  it    500/15000  loss=1.379  acc=0.407  meas_acc=0.633  H_waist=0.482  MI_F_waist=1.835  D_waist=2.45  21.6it/s  ETA=11.2m
[15:09:23]   seed 20261429  it   1000/15000  loss=0.826  acc=0.676  meas_acc=0.758  H_waist=0.579  MI_F_waist=2.114  D_waist=2.56  21.3it/s  ETA=11.0m
[15:09:46]   seed 20261429  it   1500/15000  loss=0.755  acc=0.693  meas_acc=0.735  H_waist=0.592  MI_F_waist=2.107  D_waist=2.60  21.3it/s  ETA=10.6m
[15:10:09]   seed 20261429  it   2000/15000  loss=0.724  acc=0.705  meas_acc=0.738  H_waist=0.592  MI_F_waist=2.121  D_waist=2.62  21.4it/s  ETA=10.1m
[15:10:31]   seed 20261429  it   2500/15000  loss=0.709  acc=0.705  meas_acc=0.745  H_waist=0.591  MI_F_waist=2.117  D_waist=2.64  21.6it/s  ETA=9.6m
[15:10:54]   seed 20261429  it   3000/15000  loss=0.697  acc=0.704  meas_acc=0.730  H_waist=0.589  MI_F_waist=2.075  D_waist=2.63  21.7it/s  ETA=9.2m
[15:11:15]   seed 20261429  it   3500/15000  loss=0.693  acc=0.701  meas_acc=0.733  H_waist=0.593  MI_F_waist=2.100  D_waist=2.64  21.9it/s  ETA=8.7m
[15:11:38]   seed 20261429  it   4000/15000  loss=0.690  acc=0.702  meas_acc=0.713  H_waist=0.589  MI_F_waist=2.094  D_waist=2.64  22.0it/s  ETA=8.3m
[15:11:59]   seed 20261429  it   4500/15000  loss=0.683  acc=0.719  meas_acc=0.743  H_waist=0.593  MI_F_waist=2.097  D_waist=2.66  22.2it/s  ETA=7.9m
[15:12:21]   seed 20261429  it   5000/15000  loss=0.679  acc=0.719  meas_acc=0.712  H_waist=0.593  MI_F_waist=2.104  D_waist=2.67  22.2it/s  ETA=7.5m
[15:12:42]   seed 20261429  it   5500/15000  loss=0.675  acc=0.719  meas_acc=0.733  H_waist=0.591  MI_F_waist=2.106  D_waist=2.68  22.3it/s  ETA=7.1m
[15:13:04]   seed 20261429  it   6000/15000  loss=0.674  acc=0.720  meas_acc=0.735  H_waist=0.592  MI_F_waist=2.087  D_waist=2.70  22.3it/s  ETA=6.7m
[15:13:25]   seed 20261429  it   6500/15000  loss=0.673  acc=0.721  meas_acc=0.753  H_waist=0.584  MI_F_waist=2.076  D_waist=2.68  22.4it/s  ETA=6.3m
[15:13:47]   seed 20261429  it   7000/15000  loss=0.671  acc=0.724  meas_acc=0.711  H_waist=0.589  MI_F_waist=2.025  D_waist=2.69  22.5it/s  ETA=5.9m
[15:14:08]   seed 20261429  it   7500/15000  loss=0.671  acc=0.725  meas_acc=0.753  H_waist=0.586  MI_F_waist=2.107  D_waist=2.68  22.5it/s  ETA=5.5m
[15:14:30]   seed 20261429  it   8000/15000  loss=0.674  acc=0.726  meas_acc=0.729  H_waist=0.586  MI_F_waist=2.069  D_waist=2.71  22.6it/s  ETA=5.2m
[15:14:51]   seed 20261429  it   8500/15000  loss=0.673  acc=0.734  meas_acc=0.743  H_waist=0.577  MI_F_waist=2.074  D_waist=2.70  22.6it/s  ETA=4.8m
[15:15:13]   seed 20261429  it   9000/15000  loss=0.677  acc=0.735  meas_acc=0.765  H_waist=0.572  MI_F_waist=2.079  D_waist=2.65  22.6it/s  ETA=4.4m
[15:15:34]   seed 20261429  it   9500/15000  loss=0.680  acc=0.738  meas_acc=0.750  H_waist=0.580  MI_F_waist=2.076  D_waist=2.66  22.7it/s  ETA=4.0m
[15:15:56]   seed 20261429  it  10000/15000  loss=0.688  acc=0.737  meas_acc=0.762  H_waist=0.570  MI_F_waist=2.078  D_waist=2.63  22.7it/s  ETA=3.7m
[15:16:18]   seed 20261429  it  10500/15000  loss=0.699  acc=0.734  meas_acc=0.758  H_waist=0.573  MI_F_waist=2.059  D_waist=2.62  22.7it/s  ETA=3.3m
[15:16:40]   seed 20261429  it  11000/15000  loss=0.709  acc=0.728  meas_acc=0.761  H_waist=0.558  MI_F_waist=2.049  D_waist=2.58  22.7it/s  ETA=2.9m
[15:17:01]   seed 20261429  it  11500/15000  loss=0.720  acc=0.719  meas_acc=0.657  H_waist=0.550  MI_F_waist=1.928  D_waist=2.42  22.8it/s  ETA=2.6m
[15:17:22]   seed 20261429  it  12000/15000  loss=0.726  acc=0.707  meas_acc=0.646  H_waist=0.556  MI_F_waist=1.976  D_waist=2.57  22.8it/s  ETA=2.2m
[15:17:43]   seed 20261429  it  12500/15000  loss=0.724  acc=0.675  meas_acc=0.714  H_waist=0.578  MI_F_waist=2.023  D_waist=2.54  22.8it/s  ETA=1.8m
[15:18:05]   seed 20261429  it  13000/15000  loss=0.758  acc=0.635  meas_acc=0.632  H_waist=0.543  MI_F_waist=1.945  D_waist=2.46  22.8it/s  ETA=1.5m
[15:18:26]   seed 20261429  it  13500/15000  loss=0.739  acc=0.641  meas_acc=0.707  H_waist=0.563  MI_F_waist=2.007  D_waist=2.50  22.9it/s  ETA=1.1m
[15:18:47]   seed 20261429  it  14000/15000  loss=0.747  acc=0.644  meas_acc=0.593  H_waist=0.530  MI_F_waist=1.901  D_waist=2.37  22.9it/s  ETA=0.7m
[15:19:08]   seed 20261429  it  14500/15000  loss=0.850  acc=0.611  meas_acc=0.630  H_waist=0.534  MI_F_waist=1.949  D_waist=2.09  22.9it/s  ETA=0.4m
[15:19:29]   seed 20261429  it  14999/15000  loss=0.885  acc=0.594  meas_acc=0.526  H_waist=0.423  MI_F_waist=1.599  D_waist=2.19  23.0it/s  ETA=0.0m
[15:19:29]   seed 20261429 done. final acc=0.526, wall=10.9m
[15:19:29] === seed 3/6 (torch_seed=20262429) ===
[15:19:30]   seed 20262429  it      0/15000  loss=2.081  acc=0.120  meas_acc=0.118  H_waist=0.016  MI_F_waist=0.023  D_waist=2.36  1.2it/s  ETA=209.4m
[15:19:51]   seed 20262429  it    500/15000  loss=1.462  acc=0.365  meas_acc=0.586  H_waist=0.416  MI_F_waist=1.692  D_waist=2.38  22.3it/s  ETA=10.8m
[15:20:13]   seed 20262429  it   1000/15000  loss=0.845  acc=0.677  meas_acc=0.703  H_waist=0.546  MI_F_waist=1.996  D_waist=2.54  23.0it/s  ETA=10.1m
[15:20:32]   seed 20262429  it   1500/15000  loss=0.774  acc=0.699  meas_acc=0.725  H_waist=0.549  MI_F_waist=2.033  D_waist=2.59  23.7it/s  ETA=9.5m
[15:20:53]   seed 20262429  it   2000/15000  loss=0.749  acc=0.705  meas_acc=0.743  H_waist=0.561  MI_F_waist=2.042  D_waist=2.61  23.9it/s  ETA=9.0m
[15:21:12]   seed 20262429  it   2500/15000  loss=0.734  acc=0.707  meas_acc=0.755  H_waist=0.561  MI_F_waist=2.046  D_waist=2.63  24.3it/s  ETA=8.6m
[15:21:32]   seed 20262429  it   3000/15000  loss=0.728  acc=0.714  meas_acc=0.743  H_waist=0.583  MI_F_waist=2.066  D_waist=2.64  24.4it/s  ETA=8.2m
[15:21:51]   seed 20262429  it   3500/15000  loss=0.716  acc=0.723  meas_acc=0.761  H_waist=0.582  MI_F_waist=2.091  D_waist=2.62  24.6it/s  ETA=7.8m
[15:22:13]   seed 20262429  it   4000/15000  loss=0.719  acc=0.716  meas_acc=0.731  H_waist=0.566  MI_F_waist=2.014  D_waist=2.60  24.4it/s  ETA=7.5m
[15:22:37]   seed 20262429  it   4500/15000  loss=0.726  acc=0.697  meas_acc=0.723  H_waist=0.573  MI_F_waist=2.030  D_waist=2.65  24.0it/s  ETA=7.3m
[15:23:00]   seed 20262429  it   5000/15000  loss=0.732  acc=0.681  meas_acc=0.647  H_waist=0.577  MI_F_waist=1.998  D_waist=2.65  23.7it/s  ETA=7.0m
[15:23:24]   seed 20262429  it   5500/15000  loss=0.729  acc=0.662  meas_acc=0.686  H_waist=0.569  MI_F_waist=2.015  D_waist=2.63  23.5it/s  ETA=6.7m
[15:23:51]   seed 20262429  it   6000/15000  loss=0.756  acc=0.652  meas_acc=0.585  H_waist=0.524  MI_F_waist=1.769  D_waist=2.59  22.9it/s  ETA=6.5m
[15:24:17]   seed 20262429  it   6500/15000  loss=0.784  acc=0.653  meas_acc=0.687  H_waist=0.535  MI_F_waist=1.947  D_waist=2.59  22.6it/s  ETA=6.3m
[15:24:39]   seed 20262429  it   7000/15000  loss=0.788  acc=0.648  meas_acc=0.599  H_waist=0.511  MI_F_waist=1.791  D_waist=2.26  22.6it/s  ETA=5.9m
[15:25:09]   seed 20262429  it   7500/15000  loss=0.794  acc=0.672  meas_acc=0.715  H_waist=0.540  MI_F_waist=1.985  D_waist=2.55  22.1it/s  ETA=5.7m
[15:25:38]   seed 20262429  it   8000/15000  loss=0.843  acc=0.617  meas_acc=0.567  H_waist=0.475  MI_F_waist=1.710  D_waist=2.26  21.7it/s  ETA=5.4m
[15:26:01]   seed 20262429  it   8500/15000  loss=0.841  acc=0.624  meas_acc=0.656  H_waist=0.513  MI_F_waist=1.902  D_waist=2.55  21.7it/s  ETA=5.0m
[15:26:24]   seed 20262429  it   9000/15000  loss=0.809  acc=0.634  meas_acc=0.632  H_waist=0.524  MI_F_waist=1.920  D_waist=2.50  21.7it/s  ETA=4.6m
[15:26:46]   seed 20262429  it   9500/15000  loss=0.841  acc=0.602  meas_acc=0.524  H_waist=0.446  MI_F_waist=1.703  D_waist=2.33  21.8it/s  ETA=4.2m
[15:27:08]   seed 20262429  it  10000/15000  loss=0.919  acc=0.572  meas_acc=0.663  H_waist=0.538  MI_F_waist=1.915  D_waist=2.48  21.8it/s  ETA=3.8m
[15:27:29]   seed 20262429  it  10500/15000  loss=0.809  acc=0.644  meas_acc=0.663  H_waist=0.531  MI_F_waist=1.921  D_waist=2.50  21.9it/s  ETA=3.4m
[15:27:51]   seed 20262429  it  11000/15000  loss=0.814  acc=0.647  meas_acc=0.633  H_waist=0.496  MI_F_waist=1.813  D_waist=2.51  21.9it/s  ETA=3.0m
[15:28:12]   seed 20262429  it  11500/15000  loss=0.822  acc=0.632  meas_acc=0.619  H_waist=0.508  MI_F_waist=1.790  D_waist=2.39  22.0it/s  ETA=2.7m
[15:28:34]   seed 20262429  it  12000/15000  loss=0.842  acc=0.621  meas_acc=0.626  H_waist=0.515  MI_F_waist=1.838  D_waist=2.36  22.0it/s  ETA=2.3m
[15:28:55]   seed 20262429  it  12500/15000  loss=0.846  acc=0.594  meas_acc=0.582  H_waist=0.502  MI_F_waist=1.791  D_waist=2.35  22.1it/s  ETA=1.9m
[15:29:17]   seed 20262429  it  13000/15000  loss=0.896  acc=0.595  meas_acc=0.637  H_waist=0.505  MI_F_waist=1.830  D_waist=2.08  22.1it/s  ETA=1.5m
[15:29:38]   seed 20262429  it  13500/15000  loss=0.812  acc=0.648  meas_acc=0.667  H_waist=0.509  MI_F_waist=1.888  D_waist=2.12  22.2it/s  ETA=1.1m
[15:29:59]   seed 20262429  it  14000/15000  loss=0.859  acc=0.597  meas_acc=0.660  H_waist=0.523  MI_F_waist=1.885  D_waist=2.32  22.2it/s  ETA=0.7m
[15:30:20]   seed 20262429  it  14500/15000  loss=0.820  acc=0.620  meas_acc=0.582  H_waist=0.486  MI_F_waist=1.782  D_waist=2.25  22.3it/s  ETA=0.4m
[15:30:42]   seed 20262429  it  14999/15000  loss=0.848  acc=0.586  meas_acc=0.582  H_waist=0.495  MI_F_waist=1.837  D_waist=2.23  22.3it/s  ETA=0.0m
[15:30:42]   seed 20262429 done. final acc=0.582, wall=11.2m
[15:30:42] === seed 4/6 (torch_seed=20263429) ===
[15:30:43]   seed 20263429  it      0/15000  loss=2.080  acc=0.121  meas_acc=0.169  H_waist=0.360  MI_F_waist=0.921  D_waist=2.90  1.1it/s  ETA=224.9m
[15:31:04]   seed 20263429  it    500/15000  loss=1.355  acc=0.425  meas_acc=0.687  H_waist=0.548  MI_F_waist=1.961  D_waist=2.49  22.6it/s  ETA=10.7m
[15:31:26]   seed 20263429  it   1000/15000  loss=0.799  acc=0.676  meas_acc=0.738  H_waist=0.607  MI_F_waist=2.107  D_waist=2.57  22.6it/s  ETA=10.3m
[15:31:47]   seed 20263429  it   1500/15000  loss=0.734  acc=0.697  meas_acc=0.726  H_waist=0.604  MI_F_waist=2.096  D_waist=2.60  23.0it/s  ETA=9.8m
[15:32:09]   seed 20263429  it   2000/15000  loss=0.706  acc=0.703  meas_acc=0.757  H_waist=0.606  MI_F_waist=2.123  D_waist=2.62  22.9it/s  ETA=9.5m
[15:32:30]   seed 20263429  it   2500/15000  loss=0.691  acc=0.711  meas_acc=0.716  H_waist=0.611  MI_F_waist=2.049  D_waist=2.63  23.1it/s  ETA=9.0m
[15:32:52]   seed 20263429  it   3000/15000  loss=0.682  acc=0.710  meas_acc=0.697  H_waist=0.621  MI_F_waist=2.088  D_waist=2.67  23.1it/s  ETA=8.7m
[15:33:14]   seed 20263429  it   3500/15000  loss=0.671  acc=0.717  meas_acc=0.740  H_waist=0.619  MI_F_waist=2.103  D_waist=2.67  23.1it/s  ETA=8.3m
[15:33:36]   seed 20263429  it   4000/15000  loss=0.663  acc=0.717  meas_acc=0.727  H_waist=0.626  MI_F_waist=2.122  D_waist=2.69  23.1it/s  ETA=7.9m
[15:33:57]   seed 20263429  it   4500/15000  loss=0.658  acc=0.718  meas_acc=0.741  H_waist=0.627  MI_F_waist=2.093  D_waist=2.69  23.1it/s  ETA=7.6m
[15:34:19]   seed 20263429  it   5000/15000  loss=0.653  acc=0.721  meas_acc=0.742  H_waist=0.621  MI_F_waist=2.103  D_waist=2.67  23.1it/s  ETA=7.2m
[15:34:40]   seed 20263429  it   5500/15000  loss=0.651  acc=0.719  meas_acc=0.734  H_waist=0.627  MI_F_waist=2.138  D_waist=2.69  23.1it/s  ETA=6.9m
[15:35:03]   seed 20263429  it   6000/15000  loss=0.648  acc=0.727  meas_acc=0.751  H_waist=0.628  MI_F_waist=2.112  D_waist=2.70  23.0it/s  ETA=6.5m
[15:35:24]   seed 20263429  it   6500/15000  loss=0.647  acc=0.727  meas_acc=0.728  H_waist=0.629  MI_F_waist=2.102  D_waist=2.70  23.1it/s  ETA=6.1m
[15:35:47]   seed 20263429  it   7000/15000  loss=0.646  acc=0.720  meas_acc=0.734  H_waist=0.618  MI_F_waist=2.103  D_waist=2.68  23.0it/s  ETA=5.8m
[15:36:09]   seed 20263429  it   7500/15000  loss=0.648  acc=0.723  meas_acc=0.754  H_waist=0.622  MI_F_waist=2.125  D_waist=2.67  22.9it/s  ETA=5.4m
[15:36:32]   seed 20263429  it   8000/15000  loss=0.647  acc=0.730  meas_acc=0.738  H_waist=0.623  MI_F_waist=2.108  D_waist=2.64  22.9it/s  ETA=5.1m
[15:36:54]   seed 20263429  it   8500/15000  loss=0.650  acc=0.729  meas_acc=0.748  H_waist=0.617  MI_F_waist=2.109  D_waist=2.68  22.9it/s  ETA=4.7m
[15:37:15]   seed 20263429  it   9000/15000  loss=0.650  acc=0.726  meas_acc=0.725  H_waist=0.623  MI_F_waist=2.104  D_waist=2.67  22.9it/s  ETA=4.4m
[15:37:34]   seed 20263429  it   9500/15000  loss=0.655  acc=0.721  meas_acc=0.726  H_waist=0.616  MI_F_waist=2.084  D_waist=2.64  23.1it/s  ETA=4.0m
[15:37:55]   seed 20263429  it  10000/15000  loss=0.659  acc=0.723  meas_acc=0.722  H_waist=0.610  MI_F_waist=2.048  D_waist=2.62  23.1it/s  ETA=3.6m
[15:38:16]   seed 20263429  it  10500/15000  loss=0.660  acc=0.726  meas_acc=0.748  H_waist=0.609  MI_F_waist=2.106  D_waist=2.65  23.2it/s  ETA=3.2m
[15:38:37]   seed 20263429  it  11000/15000  loss=0.668  acc=0.721  meas_acc=0.753  H_waist=0.599  MI_F_waist=2.092  D_waist=2.59  23.2it/s  ETA=2.9m
[15:38:58]   seed 20263429  it  11500/15000  loss=0.670  acc=0.721  meas_acc=0.734  H_waist=0.613  MI_F_waist=2.086  D_waist=2.64  23.2it/s  ETA=2.5m
[15:39:20]   seed 20263429  it  12000/15000  loss=0.676  acc=0.721  meas_acc=0.734  H_waist=0.601  MI_F_waist=2.091  D_waist=2.59  23.2it/s  ETA=2.2m
[15:39:40]   seed 20263429  it  12500/15000  loss=0.675  acc=0.721  meas_acc=0.742  H_waist=0.608  MI_F_waist=2.065  D_waist=2.59  23.2it/s  ETA=1.8m
[15:40:01]   seed 20263429  it  13000/15000  loss=0.678  acc=0.722  meas_acc=0.737  H_waist=0.597  MI_F_waist=2.071  D_waist=2.50  23.3it/s  ETA=1.4m
[15:40:22]   seed 20263429  it  13500/15000  loss=0.685  acc=0.717  meas_acc=0.711  H_waist=0.597  MI_F_waist=2.032  D_waist=2.59  23.3it/s  ETA=1.1m
[15:40:43]   seed 20263429  it  14000/15000  loss=0.693  acc=0.710  meas_acc=0.705  H_waist=0.593  MI_F_waist=2.027  D_waist=2.47  23.3it/s  ETA=0.7m
[15:41:03]   seed 20263429  it  14500/15000  loss=0.704  acc=0.703  meas_acc=0.710  H_waist=0.586  MI_F_waist=2.002  D_waist=2.50  23.3it/s  ETA=0.4m
[15:41:24]   seed 20263429  it  14999/15000  loss=0.715  acc=0.697  meas_acc=0.692  H_waist=0.576  MI_F_waist=1.966  D_waist=2.39  23.4it/s  ETA=0.0m
[15:41:24]   seed 20263429 done. final acc=0.692, wall=10.7m
[15:41:24] === seed 5/6 (torch_seed=20264429) ===
[15:41:25]   seed 20264429  it      0/15000  loss=2.080  acc=0.113  meas_acc=0.115  H_waist=0.253  MI_F_waist=0.232  D_waist=2.29  1.3it/s  ETA=194.5m
[15:41:46]   seed 20264429  it    500/15000  loss=1.351  acc=0.427  meas_acc=0.737  H_waist=0.504  MI_F_waist=1.970  D_waist=2.49  23.3it/s  ETA=10.4m
[15:42:08]   seed 20264429  it   1000/15000  loss=0.831  acc=0.675  meas_acc=0.723  H_waist=0.526  MI_F_waist=1.991  D_waist=2.57  23.1it/s  ETA=10.1m
[15:42:28]   seed 20264429  it   1500/15000  loss=0.779  acc=0.683  meas_acc=0.698  H_waist=0.545  MI_F_waist=1.981  D_waist=2.54  23.5it/s  ETA=9.6m
[15:42:49]   seed 20264429  it   2000/15000  loss=0.757  acc=0.682  meas_acc=0.715  H_waist=0.551  MI_F_waist=2.057  D_waist=2.59  23.5it/s  ETA=9.2m
[15:43:10]   seed 20264429  it   2500/15000  loss=0.748  acc=0.685  meas_acc=0.701  H_waist=0.546  MI_F_waist=1.989  D_waist=2.62  23.7it/s  ETA=8.8m
[15:43:31]   seed 20264429  it   3000/15000  loss=0.744  acc=0.679  meas_acc=0.724  H_waist=0.547  MI_F_waist=2.013  D_waist=2.63  23.7it/s  ETA=8.4m
[15:43:51]   seed 20264429  it   3500/15000  loss=0.742  acc=0.667  meas_acc=0.683  H_waist=0.559  MI_F_waist=2.020  D_waist=2.62  23.9it/s  ETA=8.0m
[15:44:12]   seed 20264429  it   4000/15000  loss=0.735  acc=0.648  meas_acc=0.668  H_waist=0.559  MI_F_waist=2.019  D_waist=2.61  23.9it/s  ETA=7.7m
[15:44:32]   seed 20264429  it   4500/15000  loss=0.734  acc=0.626  meas_acc=0.646  H_waist=0.555  MI_F_waist=2.015  D_waist=2.60  24.0it/s  ETA=7.3m
